name,line,longitude,lat
Pennsylvania Ave & Liberty Ave At Se Corner,A-C,-73.89629400139887,40.67428533228804
Pennsylvania Ave & Liberty Ave At Ne Corner,A-C,-73.89633100094694,40.674565332971824
Van Siclen Ave & Livonia Ave At Nw Corner,3-4,-73.88862600099701,40.665708334878914
Van Siclen Ave & Pitkin Ave At Nw Corner,A-C,-73.89045999767433,40.672878332993136
Van Siclen Ave & Pitkin Ave At Ne Corner,A-C,-73.8902500007387,40.67286733228695
Shepherd Ave & Pitkin Ave At Nw Corner,A-C,-73.88086800149125,40.67396133188386
Shepherd Ave & Pitkin Ave At Sw Corner,A-C,-73.88093500010106,40.67426433459507
Shepherd Ave & Pitkin Ave At Ne Corner,A-C,-73.88074699927917,40.67429333239827
Norwood Ave & Fulton St At Ne Corner,J-Z,-73.87900900077496,40.68180633462608
Euclid Ave & Pitkin Ave At Se Corner,A-C-S,-73.87178199877178,40.675262333446746
Euclid Ave & Pitkin Ave At Ne Corner,A-C-S,-73.87175799962786,40.67553033458715
Pine St & Fulton St At Se Corner,J-Z,-73.87276999821518,40.68340733274569
Myrtle Ave & Greene Ave At Se Corner,M,-73.91870899934946,40.69891033479907
Dekalb Ave & Wycoff Ave At Sw Corner,L,-73.91945199898271,40.7043263339542
Dekalb Ave & Wycoff Ave At Ne Corner,L,-73.91904499861562,40.70439133242857
Stanhope St & Wycoff Ave At Se Corner,L,-73.917731998503,40.70325933288445
Stanhope St & Wycoff Ave At Nw Corner,L,-73.9177469992828,40.70355033259113
Jefferson St & Wyckoff Ave At Sw Corner,L,-73.92391099985258,40.70711133330761
Starr St & Wyckoff Ave At Sw Corner,L,-73.92229899912194,40.706049332845545
Starr St & Wyckoff Ave At Nw Corner,L,-73.92206399914849,40.706305332816584
Forest Ave & Myrtle Ave At Sw Corner,M,-73.90220899839146,40.70450033346098
Fulton St & Van Sinderen Ave At Sw Corner,A-C-J-Z-L,-73.90381712839357,40.67842957073357
De Sales Pl & Bushwick Ave At Nw Corner,L,-73.90505924989122,40.6822520431152
Elmhurst Ave & Broadway At Se Corner,E-M-R,-73.88106400034344,40.74171133215063
Main St & Roosevelt Ave At Ne Corner,7-7 Express,-73.82868057346576,40.760014632718786
126th St & Roosevelt Ave At Nw Corner,7-7 Express,-73.84537621006804,40.75488107639853
126th St & Roosevelt Ave At Nw Corner,7-7 Express,-73.84620114695686,40.75472094237257
Elmhurst Ave & Broadway At Sw Corner,E-M-R,-73.8814328686303,40.74188156110475
63rd Dr & Queens Blvd At Sw Corner,E-M-R,-73.861990326078,40.72972232717574
64th Rd & Queens Blvd At Se Corner,E-M-R,-73.85967224850853,40.72895812599436
63rd Rd & Queens Blvd At Sw Corner,E-M-R,-73.86260198530226,40.73003657549854
104th St & Jamaica Ave At Se Corner,J-Z,-73.84332306099618,40.69512324836423
158th St & Archer Ave At Sw Corner,E-J-Z,-73.80248464369319,40.70165788065219
Parsons Blvd & Archer Ave At Ne Corner,E-J-Z,-73.79984883939642,40.702868871235246
Marcy Ave & Broadway At Sw Corner (To Queens And Canarsie Only),J-M-Z,-73.95822816199018,40.70820908396036
George St & Wycoff Ave At Ne Corner (To Manhattan Only),L,-73.90433752909793,40.696142180624015
Halsey St & Wycoff Ave At Se Corner (To Canarsie Only),L,-73.90546886549392,40.69583888498225
Portland Ave & Fulton Ave At Nw Corner (To Manhattan Only),A-C,-73.97461919685473,40.686511610572126
Clinton Ave & Fulton Ave At Se Corner (To Queens Only),A-C,-73.96673679392063,40.68326813620062
Throop Ave & Fulton St At Nw Corner (To Manhattan Only),A-C,-73.94048392742185,40.6801064075019
Utica Ave & Fulton St At Sw Corner,A-C,-73.92985242101192,40.67904588781041
Stuyvesant Ave & Fulton St At Nw Corner,A-C,-73.93230739428816,40.67964109411894
Washington Ave & Lafayette Ave At Se Corner,G,-73.96557301345949,40.68798820027433
Clinton Ave & Lafayette Ave At Ne Corner,G,-73.96763330748796,40.68812196002274
Classon Ave & Lafayette Ave At Nw Corner,G,-73.96019797703693,40.689014780772176
Bedford Ave & Lafayette Ave At Ne Corner,G,-73.95500775212928,40.6895751125989
Bedford Ave & Lafayette Ave At Sw Corner,G,-73.95522175043145,40.689301471742105
Union Ave & Broadway At Sw Corner,G,-73.95040876782708,40.70525683964721
Union Ave & Broadway At Se Corner,G,-73.95006852660443,40.705256692558464
8th St & 86th St At Se Corner,N,-73.97858263897804,40.592672005937544
Ocean Ave & Parkside Ave At Ne Corner,B-Q,-73.96165108237787,40.65523733533388
15th St & Avenue H At Se Corner,B-Q,-73.96185456214657,40.62957071695549
Nostrand Ave & Flatbush Ave At Ne Corner,2-5,-73.94727231801667,40.632651834488286
Prospect Expwy & Fort Hamilton Pkwy At Nw Corner,F,-73.97585101960009,40.64990374805996
Mcdonald Ave & 18th Ave At Se Corner,F,-73.97674728962646,40.630635051951685
5th Ave & 95th St At Ne Corner,R,-74.03079527221159,40.61596397641498
Grand Concourse & 138th St At Ne Corner,4-5,-73.92968081705425,40.81316833440721
Main St & Ellis St At Sw Corner,@,-74.25114200631387,40.513395333107006
& Ellis St At S Corner,@,-74.24548477479968,40.51553233295085
74th St & Roosevelt Ave At Ne Corner,7-E-F-M-R,-73.89135300037815,40.747019333704834
82nd St & Roosevelt Ave At Nw Corner,7,-73.88404399778562,40.74777933210753
90th St & Roosevelt Ave At Se Corner,7,-73.87645999897764,40.748309333863155
90th St & Roosevelt Ave At Ne Corner,7,-73.87641000051757,40.7485753348344
Woodhaven Blvd & Queens Blvd At Se Corner,E-M-R,-73.8702369984537,40.73311133230556
Junction Blvd & Roosevelt Ave At Ne Corner,7-7 Express,-73.86935299856331,40.74931933329793
103rd St & Roosevelt Ave At Se Corner,7,-73.86255499810629,40.74976833233201
67th Dr & Queens Blvd At Sw Corner,E-M-R,-73.85206224970317,40.726072344881224
67th Dr & Queens Blvd At Nw Corner,E-M-R,-73.85155899269652,40.72624043038651
67th Ave & Queens Blvd At Ne Corner,E-M-R,-73.85318400005339,40.72706233367028
71st & Queens Blvd At Se Corner,E-F-M-R,-73.84402099834789,40.72111433355466
108th St & Queens Blvd At Nw Corner,E-F-M-R,-73.84440619811687,40.72192933634473
Union Tpke & Queens Blvd At Se Corner,E-F,-73.83167800015755,40.713812332757456
Union Tpke & Queens Blvd At Ne Corner,E-F,-73.82992799935445,40.71409433255607
75th Rd & Queens Blvd At Se Corner (To Jamaica Only),E-F,-73.83665814414823,40.71790347892424
Union Tpke & Queens Blvd At Nw Corner,E-F,-73.8319949977753,40.714695334485064
Union Tpke & Queens Blvd At Sw Corner,E-F,-73.83158899916626,40.71500333284815
Main St & Roosevelt Ave At Sw Corner,7-7 Express,-73.83030099905992,40.75941433254889
Main St & Roosevelt Ave At Nw Corner,7-7 Express,-73.83036799870706,40.7596083344268
Main St & Roosevelt Ave At Se Corner,7-7 Express,-73.82993199812667,40.75952233334169
Main St & Roosevelt Ave At Ne Corner,7-7 Express,-73.82917099806718,40.75989833231929
Main St & Roosevelt Ave At Ne Corner,7-7 Express,-73.82899799917891,40.759943334385255
Van Wyck Blvd & Queens Blvd At Se Corner (To Jamaica Only),E-F,-73.81971834463319,40.70928266411905
84th Rd & Queens Blvd At Ne Corner (To Manhattan Only),E-F,-73.81962899769279,40.70970333236522
144th St & Hillside Ave At Sw Corner,F,-73.8119880006253,40.704928331869596
Sutphin Blvd & Archer Ave At Sw Corner,E-J-Z,-73.8079429987363,40.70041033287141
Sutphin Blvd & Archer Ave At Ne Corner,E-J-Z,-73.8076719990771,40.70084833310916
Sutphin Blvd & Hillside Ave At Ne Corner,F,-73.80964099816504,40.70590233499165
153rd St & Archer Ave At Ne Corner,E-J-Z,-73.80182599829813,40.70220633344666
153rd St & Hillside Ave At Se Corner,F,-73.80429499875231,40.707137333168056
153rd St & Hillside Ave At Ne Corner,F,-73.80445999920002,40.70738033264494
Parsons Blvd & Hillside Ave At Nw Corner,F,-73.80293699773792,40.70776133392088
Parsons Blvd & Archer Ave At Ne Corner,E-J-Z,-73.79975099911039,40.70263733363392
168th St & Hillside Ave At Sw Corner,F,-73.79470099823793,40.70981533378293
169th St & Hillside Ave At Sw Corner,F,-73.79302300042804,40.71051333477023
169th St & Hillside Ave At Se Corner,F,-73.79285700048251,40.71058233330862
179th St & Hillside Ave At Nw Corner,F,-73.78508899992171,40.71250033218562
179th St & Hillside Ave At Sw Corner,F,-73.78497999907057,40.712234333237596
179th St & Hillside Ave At Ne Corner,F,-73.78442000058071,40.71265333422334
179th St & Hillside Ave At Ne Corner,F,-73.78426600001654,40.71269933325775
179th Pl & Hillside Ave At Sw Corner,F,-73.78362199853537,40.71256333208964
180th St & Hillside Ave At Nw Corner,F,-73.78317899831362,40.71294033309185
Midland Pkwy & Hillside Ave At Ne Corner,F,-73.78221499939055,40.71320033344566
Beach 116th St & Wainwright Ct At Ne Corner,A-S,-73.83748899763056,40.5804953344743
Beach 106th St & Rockaway Frwy At Sw Corner,A-S,-73.82754600119917,40.58339833439717
Beach 106th St & Rockaway Frwy At Sw Corner,A-S,-73.82712399903606,40.583197331918214
Beach 106th St & Rockaway Frwy At Nw Corner,A-S,-73.82641199886963,40.58369533286887
Beach 98th St & Rockaway Frwy At Sw Corner,A-S,-73.8201799979007,40.585328333667775
Beach 90th St & Rockaway Frwy At Ne Corner,A-S,-73.81420399851936,40.58800933278928
Beach 89th St & Rockaway Frwy At Nw Corner,A-S,-73.81381300010345,40.58813233407895
Beach 67th St & Rockaway Frwy At Nw Corner,A,-73.79777999805525,40.590674331309195
Beach 67th St & Rockaway Frwy At Sw Corner,A,-73.79614999826794,40.59088133308116
Beach 60th St & Rockaway Frwy At Se Corner,A,-73.78958500046623,40.59222333390643
Beach 60th St & Rockaway Frwy At Ne Corner,A,-73.78944299956608,40.59250733415186
Beach 59th Sr & Rockaway Frwy At Nw Corner,A,-73.78906899784185,40.59250633374932
Beach 59th St & Rockaway Frwy At Se Corner,A,-73.78734899903444,40.59221833377349
Beach 44th St & Edgemere Ave At Sw Corner,A,-73.77561899834758,40.59288533180843
Beach 44th St & Edgemere Ave At Nw Corner,A,-73.77566099970797,40.593137332890706
Beach 36th & Edgemere Ave At Ne Corner,A,-73.76828799763102,40.595529332834715
Beach 35th & Rockaway Frwy At Nw Corner,A,-73.76801199669666,40.595660331967196
Georgia Av & Fulton St At Sw Corner,J,-73.89917999910503,40.67683433434098
South Portland Ave & Fulton St At Nw Corner,G,-73.97475740812709,40.6873173679508
South Portland Ave & Fulton St At Sw Corner,G,-73.97470890760552,40.68708062434667
Grant Ave & Pitkin Ave At Ne Corner,A-S,-73.86549099801593,40.67673533215357
77th St & Liberty Ave At Se Corner,A-S,-73.86006300002595,40.679170333242126
Crescent St & Jamaica Ave At Ne Corner,J,-73.87357899946768,40.68961533216068
85th St & Jamaica Ave At Ne Corner,J,-73.85907899830299,40.69264833351443
103rd St & 159th Ave At Se Corner,A,-73.83043799789776,40.660217331617304
80th St & Liberty Ave At Se Corner,A-S,-73.85768700058533,40.679297334304955
Van Sinderen Ave & New Lots Ave At Sw Corner,L,-73.89933376076739,40.659014275903395
Lirr Bay Ridge Divide & Sutter Ave At Nw Corner,L,-73.90192123455464,40.66861094332672
Fort Greene Pl & Lafayette Ave At Nw Corner,G,-73.97671091047847,40.68712543542293
86th St & Liberty Ave At Nw Corner,A-S,-73.85270699831437,40.679894333976826
94th St & Liberty Ave At Nw Corner,A-S,-73.84507200014355,40.68037433490197
85th St & Jamaica Ave At Se Corner,J,-73.85894700082538,40.69239533441302
99th Pl & Hawtree St At Ne Corner,A,-73.83475600101237,40.669409333773594
102nd St & Liberty Ave At Nw Corner,A-S,-73.83881000146647,40.68155333470715
104th St & Liberty Ave At Se Corner,A-S,-73.83683899959193,40.6818763345695
111th St & Jamaica Blvd At Ne Corner,J,-73.83702699896978,40.69679633399873
111th St & Liberty Ave At Se Corner,A-S,-73.8310469998414,40.68462033336919
111th St & Liberty Ave At Ne Corner,A-S,-73.83112800098517,40.684896332485
121st St & Jamaica Ave At Sw Corner,J-Z,-73.82931299969734,40.700239332881885
111th St & Jamaica Blvd At Se Corner,J,-73.83713367180687,40.69703001007704
123rd St & Jamaica Ave At Se Corner,J-Z,-73.82723799704056,40.70061233414196
4th Ave & 95th St At Sw Corner,R,-74.03137299832675,40.616034334559934
4th Ave & 93th St At Sw Corner,R,-74.03064699935643,40.617595334430135
4th Ave & 86th St At Sw Corner,R,-74.0285540008735,40.6226233332944
4th Ave & 85th St At Sw Corner,R,-74.02820299926888,40.6234693343149
4th Ave & 77th St At Nw Corner,R,-74.0257350000371,40.629539333052065
18th Ave & 85th St At Se Corner,D,-74.00189800178364,40.6076893342783
20th Ave & 86th St At Sw Corner,D,-73.99844399855087,40.60457933508541
New Utrecht Ave & 77th St At Ne Corner,D,-74.00028498510567,40.61401856501983
20th Ave & 86th St At Ne Corner,D,-73.9980220006399,40.60463933259835
Bay Pkwy & 86th St At Sw Corner,D,-73.99403599938888,40.6019223320581
Bay Pkwy & 86th St At Nw Corner,D,-73.99387199841905,40.60211933360228
Bay Pkwy & 86th St At Ne Corner,D,-73.99358300062525,40.60194633257764
11th Ave & 62nd St At Nw Corner,N,-74.00413999884954,40.63056033165646
New Utrecht Ave & 62nd St At Se Corner,D-N,-73.99686800036477,40.62563333263121
14th Ave & 61st St At Nw Corner,D-N,-73.99694199848186,40.62711333327213
14th Ave & 61st St At Nw Corner,D-N,-73.9967079995231,40.62736933373321
New Utrecht Ave & 55th St At Sw Corner,D,-73.99561499933377,40.63154933374895
New Utrecht Ave & 55th St At Ne Corner,D,-73.99528899990037,40.631569332655225
Stillwell Ave & Surf Ave At Ne Corner,D-F-N-Q,-73.98095100080813,40.576333333236825
8th St & Surf Ave At Nw Corner,F-Q,-73.97688031254434,40.57577796075812
West 6th St & Neptune Ave At Ne Corner,F,-73.97444291400339,40.580575861892264
Stillwell Ave & Bay 50th St At Sw Corner,D,-73.98373099857004,40.58799533277943
Stillwell Ave & Bay 50th St At Sw Corner,D,-73.98379399957679,40.58832933417626
Stillwell Ave & Bay 50th St At Se Corner,D,-73.98351300093478,40.58841833198867
25th Ave & 86th St At Se Corner,D,-73.98719099934796,40.59776433290303
25th Ave & 86th St At Ne Corner,D,-73.98697200081845,40.597967332663394
Mcdonald Ave & Avenue X At Nw Corner,F,-73.97425499856466,40.590510334726005
8th St & Avenue U At Ne Corner,N,-73.97894000012141,40.596439333080966
Ocean Pkwy & Brighton Beach Rd At Nw Corner,Q,-73.96933599754246,40.57657233277099
Ocean Pkwy & Brighton Beach Rd At Nw Corner,Q,-73.96901599952585,40.5765783326907
Branch 6 St & Brighton Beach Rd At Sw Corner,B-Q,-73.96189099890373,40.577368334468446
Branch 6 St & Brighton Beach Rd At Nw Corner,B-Q,-73.96196100075404,40.577660332912004
Branch 6 St & Brighton Beach Rd At Nw Corner,B-Q,-73.96171899918014,40.57770733230566
Branch 7 St & Brighton Beach Rd At Se Corner,B-Q,-73.9601799998784,40.57772533365007
Mcdonald Ave & Gravesend Neck Rd At Sw Corner,F,-73.97365200145002,40.595091334203275
Mcdonald Ave & Avenue U At Sw Corner,F,-73.97344990367351,40.59684752550602
Mcdonald Ave & Avenue U At Se Corner,F,-73.9731529035644,40.59682952705157
7th St & Highlawn Ave At Sw Corner,N,-73.98019899910166,40.60321233353365
Mcdonald Ave & Avenue N At Nw Corner,F,-73.97418399826815,40.61431933367815
Mcdonald Ave & Avenue N At Ne Corner,F,-73.97387100144832,40.61432433361007
20th Ave & 64th St At Ne Corner,N,-73.98490200130763,40.61736033466749
Mcdonald Ave & Avenue M At Se Corner,F,-73.9742449984862,40.61614133394047
Mcdonald Ave & Bay Pkwy At Sw Corner,F,-73.97550199903698,40.6208533327224
Mcdonald Ave & Bay Pkwy At Nw Corner,F,-73.97547899957,40.62115733245689
Mcdonald Ave & Avenue S At Ne Corner,F,-73.97235899970255,40.60219633218932
Mcdonald Ave & Kings Hwy At Sw Corner,F,-73.97241300040152,40.60403133239883
Mcdonald Ave & Avenue P At Sw Corner,F,-73.9731150012826,40.60860633183224
15th St & Kings Hwy At Se Corner,B-Q,-73.95798130254276,40.60877686199428
15th St & Kings Hwy At Se Corner,B-Q,-73.95769800052472,40.60891133203707
15th St & Avenue M At Se Corner,B-Q,-73.95946318848213,40.61801874987643
15th St & Avenue J At Se Corner,B-Q,-73.96084243652393,40.6251411146222
14th St & Voorhies Ave At Ne Corner,B-Q,-73.95429599897027,40.58576833190821
15th St & Gravesend Neck Rd At Ne Corner,B-Q,-73.95511999815854,40.595020332765316
15th St & Avenue U At Ne Corner,B-Q,-73.95606399967798,40.59894733309371
4th Ave & Bay Ridge Ave At Nw Corner,R,-74.02360200111819,40.63476333208759
4th Ave & 68th St At Nw Corner,R,-74.0232900013694,40.63549633298237
4th Ave & 59th St At Nw Corner,N-R,-74.01787299998225,40.64162033369004
4th Ave & 59th St At Ne Corner,N-R,-74.01761500070279,40.64144233289159
4th Ave & 59th St At Ne Corner,N-R,-74.01748200003999,40.64157933206676
8th Ave & 62nd St At Nw Corner,N,-74.01080707026185,40.63444011224361
4th Ave & 53rd St At Se Corner,N-R,-74.01438599891196,40.64455833322405
4th Ave & 53rd St At Sw Corner,N-R,-74.01458099922036,40.64465333332016
4th Ave & 45th St At Nw Corner,N-R,-74.00970200058029,40.649413332988935
4th Ave & 45th St At Nw Corner,N-R,-74.00951500092849,40.64959733151141
4th Ave & 45th St At Ne Corner,N-R,-74.00924900093253,40.64950833177342
New Utrecht Ave & 45th St At Nw Corner,D,-73.99447000133034,40.64033633331783
New Utrecht Ave & 44th St At Ne Corner,D,-73.99407899984962,40.64118833295117
4th Ave & 36th St At Nw Corner,D-N-R,-74.00448799991042,40.654492333818155
4th Ave & 25th St At Sw Corner (To Bay Ridge And Coney Island Only),D-N-R,-73.99823099840262,40.66047833294759
4th Ave & Prospect Ave At Se Corner (To Bay Ridge And Coney Island Onl,D-N-R,-73.99323199938463,40.665291333605765
4th Ave & Prospect Ave At Sw Corner (To Manhattan Only),D-N-R,-73.99295900022807,40.665107334654394
Smith St & 9th St At Ne Corner,F-G,-73.99732155219752,40.67461613827417
Mcdonald Ave & Ditmas Ave At Sw Corner,F,-73.97820199908493,40.635424333644075
Mcdonald Ave & Cortelyou Rd At Se Corner,F,-73.97816999949559,40.636996333290206
Mcdonald Ave & Church Ave At Sw Corner,F,-73.97954500044933,40.64263133179721
Mcdonald Ave & Albemarle Rd At Sw Corner,F,-73.97999800135754,40.64494233376332
Prospect Ave & Greenwood Ave At Ne Corner,F,-73.97609299926434,40.65180433292062
Prospect Ave & Reeve Pl At Se Corner,F,-73.97591300043646,40.65260833181514
Prospect Park West & 16th St At Ne Corner,F,-73.97968334812425,40.6601519071198
Howard Pl & Windsor Pl At Ne Corner,F,-73.97996199922007,40.659447332981415
Prospect Park West & Prospect Park Southwest At Ne Corner,F,-73.97899199897518,40.66076333389709
Prospect Park West & 14th St At Sw Corner,F,-73.97967199820972,40.661430333413904
Ocean Ave & Woodruff Ave At Nw Corner,B-Q,-73.96192730762736,40.654142017734465
4th Ave & 9th St At Nw Corner,D-F-G-N-R,-73.98876500208297,40.670545333467196
4th Ave & 9th St At Ne Corner,D-F-G-N-R,-73.98846000074819,40.6704073340449
7th Ave & 9th St At Se Corner,F,-73.98145399922164,40.666672332900426
8th Ave & 9th St At Se Corner,F,-73.97901400108107,40.66549233418457
Portland Ave & Fulton Ave At Se Corner (To Queens Only),A-C,-73.97429400101964,40.68606733286533
Portland Ave & Fulton Ave At Ne Corner (To Manhattan Only),A-C,-73.9743620012022,40.68647333212071
Oxford St & Fulton Ave At Sw Corner (To Queens Only),A-C,-73.97343099983767,40.68572933158944
Fort Washington Ave & Margaret Corbin Dr At Se Corner,A,-73.93440799829064,40.8585523339494
Hillside Ave & Nagle Ave At Sw Corner,1,-73.92510999958958,40.861183333151956
Hillside Ave & Nagle Ave At Sw Corner,1,-73.92507800142484,40.86118733379336
Broadway & Dyckman St At Se Corner,A,-73.9272789978966,40.86524833234708
Broadway & Dyckman St At Se Corner,A,-73.92741099997654,40.865296332435626
Broadway & Dyckman St At Ne Corner,A,-73.92698999829611,40.86543433442644
Broadway & 207th St At Sw Corner,A,-73.92141999933168,40.86779933184864
Broadway & 207th St At Sw Corner,A,-73.92097399818864,40.86763233420837
10th Ave & 207th St At Se Corner (Uptown Only),1,-73.91893799846196,40.86425733483643
10th Ave & 207th St At Nw Corner (Downtown Only),1,-73.91889999967638,40.86470033259005
Broadway & Isham St At Nw Corner,A,-73.91961099879687,40.86828833235752
10th Ave & 215th St At Sw Corner (Downtown Only),1,-73.91548800059205,40.86939133240374
10th Ave & 215th St At Se Corner (Uptown Only),1,-73.91523000013191,40.869309334428564
10th Ave & 215th St At Ne Corner (Uptown Only),1,-73.91495399755813,40.869729333431536
Broadway & 225th St At Nw Corner (Downtown Only),1,-73.91054200098304,40.87445433291207
Broadway & 231st St At Sw Corner (To Manhattan Only),1,-73.90502399993363,40.87877533423743
Broadway & 231st St At Se Corner (To Van Cortlandt Pk Only),1,-73.90482099794718,40.87869433217838
Broadway & 231st St At Nw Corner (To Manhattan Only),1,-73.9047510004964,40.879168332543784
Broadway & 238th St At Sw Corner (To Manhattan Only),1,-73.90091699890309,40.884835332447324
Broadway & 238th St At Se Corner (To Van Cortlandt Pk Only),1,-73.90045699942351,40.88519133190922
Broadway & 242nd St At Nw Corner,1,-73.89824699945504,40.89015733331887
Broadway & 242nd St At Ne Corner,1,-73.89778099843382,40.889973334940194
Hunter St & 44th Ave At Sw Corner,E-G-M,-73.94395261961839,40.7473729652584
21st St & 44th Ave At Ne Corner,E-G-M,-73.94713042067917,40.748186292173195
23rd St & 45th Rd At Ne Corner,7-7 Express,-73.94534121866397,40.74624149750902
Broadway & 66th St At Se Corner,1-2,-73.98207866209407,40.7732297513794
Broadway & 72nd St At Ne Corner,1-2-3,-73.98173535238973,40.77884767167452
Lexington Ave & 86th St At Se Corner (Uptown Only),4-5-6-6 Express,-73.95555269428715,40.77935592661291
Lexington Ave & 86th St At Ne Corner (Uptown Only),4-5-6-6 Express,-73.9553515572509,40.77949593729168
Fort Washington Ave & 185th St At Se Corner,A,-73.93737685367354,40.853141106955135
Broadway & 190th St At Ne Corner,1,-73.93265194616735,40.85646629863782
Lincoln Ave & 138th St At Se Corner,6-6 Express,-73.92698400160151,40.81070033222888
3rd Ave & 138th St At Ne Corner,6-6 Express,-73.92673900037875,40.81085233378402
Alexander Ave & 138th St At Sw Corner,6-6 Express,-73.92538499773859,40.81003233182596
Alexander Ave & 138th St At Nw Corner,6-6 Express,-73.92537200075145,40.81028033225255
Grand Concourse & 149th St At Sw Corner,2-4-5,-73.92762800152934,40.81832033246582
Grand Concourse & 149th St At Sw Corner,2-4-5,-73.92758999933022,40.81839133348426
Grand Conccourse & 149th St At Se Corner,2-4-5,-73.92710100117934,40.81840533354326
River Ave & 161st St At Sw Corner,4-B-D,-73.92619999943184,40.82754533407527
River Ave & 161st St At Sw Corner,4-B-D,-73.92617000199581,40.82778633404829
River Ave & 161st St At Se Corner,4-B-D,-73.92583899839573,40.82774033408808
River Ave & 161st St At Nw Corner,4-B-D,-73.92604200036419,40.82796333251307
River Ave & 161st St At Ne Corner,4-B-D,-73.92556098030575,40.82812986048965
Brook Ave & 138th St At Se Corner (To Pelham Bay Pk Only),6,-73.9192320002653,40.80742933237175
Cypress Ave & 138th St At Sw Corner (To Pelham Bay Pk Only),6,-73.9141949994532,40.8053433336758
Cypress Ave & 138th St At Ne Corner (To Manhattan Only),6,-73.91362799812343,40.80530433368612
Cypress Ave & 138th St At Ne Corner (To Manhattan Only),6,-73.91384799765383,40.8053933333316
3rd Ave & 149th St At Se Corner (Northbound Only),2-5,-73.9177270012642,40.815860331739984
Melrose Ave & 149th St At Nw Corner (To Manhattan Only),2-5,-73.91789099931835,40.816253333756165
Walton Ave & 161st St At Nw Corner,4-B-D,-73.924168001725,40.8273553335749
Walton Ave & 161st St At Nw Corner,4-B-D,-73.92409299892354,40.82751033302744
Southern Blvd & St Mary's St At Sw Corner (To Manhattan Only),6,-73.90806499762822,40.808179333484816
Southern Blvd & St Mary's St At Nw Corner (To Manhattan Only),6,-73.90800199978723,40.80832233253982
Southern Blvd & St Mary's St At Ne Corner (To Pelham Bay Pk Only),6,-73.9076179993959,40.808340333275176
Southern Blvd & 149th St At Se Corner (To Pelham Bay Pk Only),6,-73.90420699854947,40.811848334411955
River Ave & 161st St At Sw Corner,4-B-D,-73.92631599080475,40.82767121782799
River Ave & 161st St At Sw Corner,4-B-D,-73.9263625069829,40.82758845350739
Beach 25th St & Rockaway Frwy At Nw Corner,A,-73.76217459665651,40.59944090391021
Southern Blvd & 149th St At Nw Corner (To Manhattan Only),6,-73.9038059991657,40.81237233224161
Jackson Ave & 152nd St At Ne Corner (Northbound Only),2-5,-73.90783599887965,40.81634933201334
Jackson Ave & Westchester Ave At Ne Corner (To Manhattan Only),2-5,-73.90782500057595,40.81662933343575
Westchester & 160th St At Sw Corner (To Manhattan Only),2-5,-73.90198699933657,40.81963433272633
Prospect Ave & Longwood Ave At Ne Corner (Northbound Only),2-5,-73.90140499920467,40.81956033346901
Prospect Ave & 160th St At Nw Corner (To Manhattan Only),2-5,-73.9016799979815,40.81990233280317
Southern Blvd & Longwood Ave At Sw Corner (To Manhattan Only),6,-73.89648600036827,40.81632733299827
Westchester Ave & Simpson St At Sw Corner (Northbound Only),2-5,-73.89299849055094,40.82389453995463
Westchester Ave & Simpson St At Nw Corner (To Manhattan Only),2-5,-73.89311400091364,40.82417733431913
Westchester Ave & Simpson St At Ne Corner (To Manhattan Only),2-5,-73.89271499862264,40.82440233211
Hunts Point Ave & 163rd St At Sw Corner,6-6 Express,-73.89157499916618,40.82064133283875
Hunts Point Ave & 163rd St At Se Corner,6-6 Express,-73.89039799828456,40.82079433296993
Whitlock Ave & Westchester Ave At Sw Corner,6,-73.88627499939349,40.8274233347568
Elder Ave & Westchester Ave At Sw Corner,6,-73.87923799735961,40.828473332327945
Elder Ave & Westchester Ave At Ne Corner,6,-73.87910899935261,40.82873333407739
River Ave & 167th St At Ne Corner,4,-73.92140400162076,40.83586533388404
River Ave & 167th St At Nw Corner,4,-73.92111799989189,40.83577133312072
Grand Concourse & Mcclellan St At Se Corner,B-D,-73.91882199967823,40.83291233252653
Grand Concourse & Mcclellan St At Sw Corner,B-D,-73.91939900157492,40.83311133321471
Grand Concourse & 167th St At Se Corner,B-D,-73.9175619995502,40.834286333509006
Grand Concourse & 167th St At Nw Corner,B-D,-73.91783800130962,40.83478833305909
Jerome Ave & 170th St At Sw Corner,4,-73.91799300086424,40.840014331953384
Jerome Ave & 170th St At Se Corner,4,-73.91777799897791,40.83992533344873
Grand Concourse & 170th St At Sw Corner,B-D,-73.91416499712355,40.83866433341301
Grand Concourse & 170th St At Se Corner,B-D,-73.91360599973183,40.83844433399971
Grand Concourse & 171st St At Nw Corner,B-D,-73.91333299797178,40.84009733435794
Jerome Ave & Cross Bronx Expwy At Sw Corner,4,-73.91464700051338,40.84470033430648
Grand Concourse & 174th St At Nw Corner,B-D,-73.91160600062067,40.84485433331536
Grand Concourse & 174th St At Nw Corner,B-D,-73.91128399972307,40.84487733316862
Jerome Ave & 176th St At Nw Corner,4,-73.91208000179776,40.84832233403294
Jerome Ave & 176th St At Se Corner,4,-73.91158400130516,40.84854633392101
Grand Concourse & 175th St At Ne Corner,B-D,-73.90914399883432,40.846297332884056
Southern Blvd & Freeman St At Nw Corner (To Manhattan Only),2-5,-73.89202000073968,40.830351334872226
Jerome Ave & Burnside Ave At Sw Corner,4,-73.90797699870893,40.853313333585206
